ID,Unnamed: 0,Rank,Name,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Acceleration,Sprint Speed,Positioning,Finishing,Shot Power,Long Shots,Volleys,Penalties,Vision,Crossing,Free Kick Accuracy,Short Passing,Long Passing,Curve,Dribbling,Agility,Balance,Reactions,Ball Control,Composure,Interceptions,Heading Accuracy,Def Awareness,Standing Tackle,Sliding Tackle,Jumping,Stamina,Strength,Aggression,Position,Weak foot,Skill moves,Preferred foot,Height,Weight,Alternative positions,Age,Nation,League,Team,play style,url,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
16745,584,1888,Sophie Howard,75,49,39,60,55,76,68,46,51,42,26,63,45,28,50,40,57,47,77,65,40,42,51,73,71,68,59,79,78,76,75,72,75,52,72,77,CB,3,2,Right,"175cm / 5'9""",59kg / 130lb,RB,30,Scotland,Barclays WSL,Leicester City,"Block, Intercept, Long Ball Pass",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sophie-howard/245877,,,,,
16746,585,1888,Emmy Jézéquel,75,69,44,61,67,76,75,61,75,36,42,56,41,38,40,41,52,39,78,66,61,64,64,71,72,71,63,73,71,76,79,75,77,76,74,74,CB,3,2,Left,"162cm / 5'4""",58kg / 128lb,,23,France,Arkema PL,Strasbourg,Block,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/emmy-jezequel/265931,,,,,
16747,586,1888,Franziska Kett,75,75,68,72,76,51,63,71,78,78,71,60,70,59,56,74,76,59,76,59,64,77,78,60,76,78,65,46,49,52,52,54,66,53,68,62,LM,4,3,Left,"171cm / 5'7""",61kg / 134lb,"LB, LW",19,Germany,GPFBL,FC Bayern München,Technical,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/franziska-kett/270525,,,,,
16748,587,1888,Natasha Kowalski,75,74,73,73,75,44,69,78,70,77,75,74,73,70,50,73,74,73,74,68,71,77,76,53,75,77,71,43,67,38,40,55,79,69,71,60,CAM,4,4,Right,"170cm / 5'7""",63kg / 139lb,CM,21,Germany,GPFBL,SGS Essen,"Incisive Pass, Whipped Pass",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/natasha-kowalski/272338,,,,,
16749,588,1888,Kaleigh Kurtz,75,62,50,55,58,78,73,60,63,43,38,67,66,35,41,38,41,65,70,62,50,54,44,58,75,63,67,80,74,79,79,76,79,75,77,58,CB,3,2,Right,"172cm / 5'8""",60kg / 132lb,,30,United States,NWSL,NC Courage,"Block, Long Ball Pass, Tiki Taka",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kaleigh-kurtz/267235,,,,,
16750,589,1888,Emilia Larsson,75,67,70,72,76,62,62,68,66,71,75,69,64,65,50,74,68,55,78,71,63,78,60,77,74,80,60,58,62,69,60,59,69,70,63,47,LM,3,3,Right,"163cm / 5'4""",58kg / 128lb,"RM, LW",26,Sweden,Sverige Liga,FC Rosengård,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/emilia-larsson/275917,,,,,
16751,590,1888,Veronica Latsko,75,69,73,71,73,42,67,68,69,80,76,71,69,72,70,69,73,61,77,68,53,72,71,67,79,77,66,38,72,38,39,37,76,66,68,62,RM,3,3,Right,"172cm / 5'8""",63kg / 139lb,RW,28,United States,NWSL,Seattle Reign,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/veronica-latsko/267207,,,,,
16752,591,1888,Annelie Leitner,75,62,45,61,65,77,69,57,66,41,40,61,43,32,42,51,67,40,71,54,42,58,69,66,66,72,71,80,66,72,84,80,71,74,73,53,RB,3,2,Left,"170cm / 5'7""",60kg / 132lb,LB,28,Austria,Liga F,SD Eibar,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/annelie-leitner/276468,,,,,
16753,592,1888,Eva Llamas,75,62,40,67,60,76,79,61,62,50,40,41,36,39,51,56,66,40,80,60,62,50,68,62,60,70,72,77,70,74,80,75,79,76,84,68,CB,3,3,Right,"170cm / 5'7""",58kg / 128lb,CDM,32,Spain,Liga F,Sevilla FC,Anticipate,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/eva-llamas/272055,,,,,
16754,593,1888,Nina Lührßen,75,74,70,75,75,69,73,75,73,77,68,70,74,62,64,72,80,74,77,73,64,73,72,79,71,80,73,64,52,65,80,70,71,78,71,71,LB,4,3,Left,"165cm / 5'5""",67kg / 148lb,,24,Germany,GPFBL,Frankfurt,"Bruiser, Finesse Shot, Technical, Trivela, Whipped Pass",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/nina-luhr-en/265121,,,,,
16755,594,1888,Olivie Lukášová,75,70,72,69,76,41,76,40,43,11,6,52,7,8,21,48,13,15,43,31,13,7,39,41,77,14,51,13,10,10,16,15,67,31,77,31,GK,3,1,Right,"181cm / 5'11""",71kg / 157lb,,23,Czech Republic,Calcio A Femminile,Roma,"Cross Claimer, Deflector",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/olivie-lukasova/275811,70.0,72.0,69.0,76.0,76.0
16756,595,1888,Tyler Lussi,75,77,69,73,74,68,59,77,77,76,70,73,66,58,53,72,77,56,75,68,71,72,76,74,77,77,72,66,66,68,68,71,66,72,46,72,RM,3,3,Right,"168cm / 5'6""",59kg / 130lb,RW,29,United States,NWSL,NC Courage,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/tyler-lussi/267369,,,,,
16757,596,1888,Ramona Maier,75,75,75,70,73,47,69,75,75,79,77,75,72,73,60,66,68,73,75,66,70,70,79,73,76,75,74,46,73,28,54,55,82,68,71,60,ST,3,4,Right,"166cm / 5'5""",59kg / 130lb,,28,Germany,GPFBL,SGS Essen,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ramona-maier/272340,,,,,
16758,597,1888,Cecilia Marcos,75,71,72,73,78,43,54,71,71,70,75,77,66,60,66,69,77,60,79,67,61,81,72,73,68,80,64,49,55,35,45,35,65,64,57,30,LW,3,3,Left,"158cm / 5'2""",55kg / 121lb,"RW, LM",22,Spain,Liga F,Real Sociedad,Technical,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/cecilia-marcos/272200,,,,,
16759,598,1888,Lara Marti,75,72,49,62,65,74,69,73,71,40,45,61,50,43,51,39,63,39,76,65,59,59,72,54,74,74,62,73,71,77,73,74,81,71,72,56,LB,2,2,Right,"162cm / 5'4""",56kg / 123lb,LM,24,Switzerland,GPFBL,RB Leipzig,Block,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lara-marti/264923,,,,,
16760,599,1888,Tara McKeown,75,69,66,72,69,76,75,68,70,67,60,73,74,66,61,73,68,62,79,67,68,68,67,43,74,75,75,72,78,75,80,70,84,75,76,69,CB,3,2,Right,"172cm / 5'8""",61kg / 134lb,,25,United States,NWSL,Washington Spirit,"Long Ball Pass, Slide Tackle",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/tara-mc-keown/267261,,,,,
16761,600,1888,Cassie Miller,75,77,70,75,77,41,76,39,43,10,16,56,12,8,30,34,11,9,26,28,10,10,51,56,68,15,33,15,9,13,14,11,61,39,65,15,GK,2,1,Right,"180cm / 5'11""",67kg / 148lb,,26,United States,NWSL,NJ/NY Gotham,Cross Claimer,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/cassie-miller/267273,77.0,70.0,75.0,76.0,77.0
16762,601,1888,Lauren Milliet,75,74,58,72,76,71,51,77,72,69,51,66,63,48,66,64,75,65,77,74,61,76,78,76,77,76,68,68,58,71,76,70,58,73,37,57,RB,4,3,Right,"155cm / 5'1""",54kg / 119lb,CDM,27,United States,NWSL,Rac. Louisville,Whipped Pass,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lauren-milliet/267325,,,,,
16763,602,1888,Narumi Miura,75,62,70,76,75,72,65,58,65,67,72,69,74,53,65,78,71,71,79,75,70,73,71,83,76,78,67,72,58,72,78,68,63,70,62,69,CDM,3,3,Right,"156cm / 5'1""",49kg / 108lb,CM,27,Japan,NWSL,NC Courage,"Anticipate, Intercept, Tiki Taka",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/narumi-miura/245833,,,,,
16764,603,1888,Hinata Miyazawa,75,67,63,74,73,44,61,69,66,80,69,52,63,43,56,77,75,67,76,70,58,74,63,58,74,79,59,32,57,36,58,39,66,68,60,52,LM,3,3,Right,"160cm / 5'3""",53kg / 117lb,"CAM, LW",24,Japan,Barclays WSL,Manchester Utd,Technical,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/hinata-miyazawa/273227,,,,,
16765,604,1888,Paige Monaghan,75,71,71,73,76,47,70,73,70,78,71,74,68,61,67,75,75,61,76,66,71,77,76,74,74,76,79,46,52,48,45,42,71,71,72,64,LW,3,3,Right,"172cm / 5'8""",59kg / 130lb,"CAM, LM",27,United States,NWSL,Utah Royals FC,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/paige-monaghan/267358,,,,,
16766,605,1888,Gift Monday,75,87,69,69,76,66,76,88,87,77,75,81,53,42,59,71,72,49,72,64,65,72,87,82,70,77,75,63,71,63,73,57,92,68,83,65,LW,3,3,Left,"168cm / 5'6""",57kg / 126lb,LM,22,Nigeria,Liga F,UD Tenerife,"Quick Step, Rapid",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/gift-monday/272217,,,,,
16767,606,1888,Linda Motlhalo,75,76,66,74,76,69,64,79,74,74,69,65,59,62,73,75,70,63,79,75,59,77,77,69,69,79,69,73,68,59,77,65,77,73,65,48,CM,3,4,Right,"162cm / 5'4""",54kg / 119lb,CDM,26,South Africa,NWSL,Rac. Louisville,"Flair, Jockey, Long Ball Pass, Technical, Trivela",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/linda-motlhalo/246899,,,,,
16768,607,1888,Yasmin Mrabet,75,71,62,67,72,72,75,73,69,72,64,59,61,37,71,72,52,40,80,72,35,69,71,69,75,76,72,74,82,60,80,70,87,83,71,71,CM,3,3,Right,"179cm / 5'10""",69kg / 152lb,CDM,25,Morocco,Liga F,Valencia CF,Slide Tackle,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/yasmin-mrabet/272167,,,,,
16769,608,1888,Carly Nelson,75,77,74,74,73,35,75,34,36,11,9,56,7,8,12,37,9,9,19,17,9,11,37,41,71,14,38,18,9,11,11,8,45,21,34,14,GK,2,1,Right,"168cm / 5'6""",61kg / 134lb,,26,United States,NWSL,Utah Royals FC,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/carly-nelson/267341,77.0,74.0,74.0,75.0,73.0
16770,609,1888,Lena Ostermeier,75,55,53,69,71,77,76,68,44,57,50,62,52,46,58,64,65,51,76,77,59,67,71,73,80,75,70,77,74,79,77,76,82,73,79,72,LB,2,2,Right,"167cm / 5'6""",60kg / 132lb,CB,27,Germany,GPFBL,SGS Essen,Anticipate,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lena-ostermeier/265047,,,,,
16771,610,1888,Marie Petiteau,75,75,75,71,78,42,74,39,47,11,9,53,8,7,17,27,12,13,32,26,14,14,35,38,68,18,38,15,14,13,13,12,61,35,60,28,GK,2,1,Right,"180cm / 5'11""",68kg / 150lb,,22,France,Arkema PL,Montpellier,Far Throw,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/marie-petiteau/276775,75.0,75.0,71.0,74.0,78.0
16772,611,1888,Brianna Pinto,75,84,67,72,74,72,73,85,84,66,67,69,66,55,70,76,65,56,78,68,67,71,78,72,79,76,68,71,64,77,71,67,81,70,72,76,CDM,4,3,Right,"165cm / 5'5""",56kg / 123lb,CM,24,United States,NWSL,NC Courage,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/brianna-pinto/267242,,,,,
16773,612,1888,Madison Pogarch,75,89,50,68,69,70,68,88,90,51,47,54,52,49,43,57,73,63,72,67,66,66,77,65,73,72,68,68,62,71,71,74,80,67,70,63,LB,3,3,Left,"167cm / 5'6""",59kg / 130lb,RB,26,United States,NWSL,Utah Royals FC,Quick Step,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/madison-pogarch/267225,,,,,
16774,613,1888,Gio Garbelini,75,81,81,63,79,24,71,82,80,82,82,82,81,81,62,65,52,62,73,50,68,80,79,83,72,80,71,22,36,21,25,24,67,69,73,67,ST,3,3,Right,"167cm / 5'6""",60kg / 132lb,,21,Brazil,Liga F,Atlético de Madrid,Rapid,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/gio-garbelini/271742,,,,,
16775,614,1888,Megan Reid,75,59,40,49,59,79,66,54,63,35,35,55,42,33,38,32,28,37,70,62,33,56,49,58,77,64,60,76,72,80,82,79,71,63,66,68,CB,2,2,Right,"173cm / 5'8""",67kg / 148lb,,25,United States,NWSL,Angel City FC,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/megan-reid/268908,,,,,
16776,615,1888,Lauri,75,75,71,73,75,44,76,73,76,75,70,72,71,75,65,68,72,72,77,70,72,73,82,77,71,75,72,44,72,51,32,30,84,86,77,61,LM,2,3,Right,"169cm / 5'7""",54kg / 119lb,"ST, LW",34,Spain,Liga F,Granada CF,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lauri/275784,,,,,
16777,616,1888,Quinty Sabajo,75,63,65,65,72,59,66,62,63,76,70,54,69,39,58,74,38,45,78,75,35,74,59,60,71,77,63,74,43,47,71,49,58,72,67,60,CM,3,3,Right,"166cm / 5'5""",56kg / 123lb,CDM,25,Holland,Nederland Vrouwen Liga,Ajax,Incisive Pass,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/quinty-sabajo/275945,,,,,
16778,617,1888,Bibi,75,65,35,69,62,76,74,67,64,45,30,39,35,40,50,60,66,35,82,70,49,50,68,65,69,75,65,75,65,76,80,77,76,70,76,72,CB,3,2,Right,"174cm / 5'9""",62kg / 137lb,,25,Germany,Liga F,Athletic Club,Slide Tackle,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/bibi/272124,,,,,
16779,618,1888,Kayla Sharples,75,47,42,50,64,77,68,61,36,44,39,53,39,34,36,31,33,30,70,65,36,57,72,74,76,69,64,77,72,79,78,75,79,47,78,68,CB,2,2,Right,"178cm / 5'10""",68kg / 150lb,,27,United States,NWSL,KC Current,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kayla-sharples/267276,,,,,
16780,619,1888,Nycole Raysla,75,78,76,74,76,33,67,81,75,74,73,82,78,69,73,69,75,75,79,70,73,79,68,65,67,78,76,25,73,31,27,30,86,63,75,46,ST,2,3,Left,"173cm / 5'8""",64kg / 141lb,LW,24,Brazil,Liga Portugal Feminino,SL Benfica,"Incisive Pass, Technical",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/nycole-raysla/275927,,,,,
16781,620,1888,Kirsty Smith,75,79,34,60,62,73,57,79,79,44,25,60,25,20,45,42,75,44,67,51,63,52,72,80,73,68,57,73,64,76,73,72,67,72,48,59,LB,3,3,Right,"164cm / 5'5""",55kg / 121lb,,30,Scotland,Barclays WSL,West Ham,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kirsty-smith/245889,,,,,
16782,621,1888,Bianca St-Georges,75,69,64,73,74,70,78,68,69,73,66,66,64,52,41,68,77,61,78,68,71,73,75,70,77,78,62,73,56,66,76,70,75,78,81,70,RM,4,3,Right,"165cm / 5'5""",59kg / 130lb,RW,27,Canada,NWSL,NC Courage,"Press Proven, Whipped Pass",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/bianca-st-georges/267277,,,,,
16783,622,1888,Kylie Strom,75,73,49,68,66,75,75,74,73,52,46,53,51,46,46,60,67,46,76,66,66,63,60,44,76,74,67,76,69,74,77,74,79,78,73,74,CB,3,2,Left,"173cm / 5'8""",58kg / 128lb,LB,31,United States,NWSL,Orlando Pride,"Anticipate, Block",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kylie-strom/267309,,,,,
16784,623,1888,Maria Thorisdottir,75,44,32,59,60,76,78,40,48,28,25,41,38,31,40,56,49,26,73,68,25,56,44,33,73,72,73,74,69,79,76,73,73,63,88,75,CB,4,2,Right,"171cm / 5'7""",68kg / 150lb,"RB, LB",31,Norway,Barclays WSL,Brighton,Aerial,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/maria-thorisdottir/233330,,,,,
16785,624,1888,Valedezate,75,74,50,61,64,75,75,72,75,35,50,49,50,55,55,45,40,35,85,65,49,55,68,70,60,78,60,74,80,72,75,76,88,70,78,69,CB,2,2,Right,"180cm / 5'11""",70kg / 154lb,CDM,24,Spain,Calcio A Femminile,Roma,"Aerial, Anticipate, Long Ball Pass",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/valedezate/272122,,,,,
16786,625,1888,Amalie Vangsgaard,75,71,75,66,68,49,65,62,79,78,78,69,74,72,71,68,57,61,73,58,66,70,48,35,70,77,70,48,79,45,47,37,81,67,74,37,ST,3,3,Right,"182cm / 6'0""",57kg / 126lb,RW,27,Denmark,Calcio A Femminile,Juventus,Finesse Shot,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/amalie-vangsgaard/273099,,,,,
16787,626,1888,Justine Vanhaevermaet,75,42,69,72,71,73,78,51,35,77,67,70,75,57,66,76,64,53,77,76,64,76,53,32,71,76,75,71,77,69,76,71,82,78,85,59,CM,4,3,Right,"185cm / 6'1""",72kg / 159lb,CB,32,Belgium,Barclays WSL,Everton,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/justine-vanhaevermaet/261786,,,,,
16788,627,1888,Ally Watt,75,84,72,63,69,42,64,81,87,77,74,71,68,68,67,49,51,59,77,66,57,68,72,41,76,75,66,38,71,40,38,37,87,39,76,61,ST,3,2,Right,"173cm / 5'8""",59kg / 130lb,RM,27,United States,NWSL,Orlando Pride,Quick Step,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ally-watt/267213,,,,,
16789,628,1888,Ryan Williams,75,74,50,71,71,71,68,73,75,58,48,51,52,57,44,67,74,49,74,70,69,68,73,74,72,74,72,70,68,71,72,73,74,78,65,62,RB,3,2,Right,"168cm / 5'6""",55kg / 121lb,,28,United States,NWSL,NC Courage,"Anticipate, Intercept",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ryan-williams/267247,,,,,
16790,629,1888,Pia-Sophie Wolter,75,77,71,62,77,72,74,77,77,68,70,75,74,71,62,62,73,57,65,44,65,77,66,69,79,83,70,72,73,77,70,65,86,80,76,56,RB,3,3,Right,"167cm / 5'6""",62kg / 137lb,RM,26,Germany,GPFBL,Frankfurt,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/pia-sophie-wolter/264975,,,,,
16791,630,1888,McCall Zerboni,75,52,61,68,72,73,73,50,54,57,56,71,62,59,63,72,48,59,79,75,52,69,62,78,67,78,78,72,64,79,73,68,68,72,74,75,CDM,4,3,Right,"163cm / 5'4""",58kg / 128lb,CM,37,United States,NWSL,NJ/NY Gotham,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mc-call-zerboni/243770,,,,,
16792,631,1888,Maite Zubieta,75,68,57,70,62,72,63,63,72,60,55,60,58,55,53,60,60,50,82,80,59,50,71,55,70,77,65,71,55,72,77,74,62,68,59,65,CDM,3,2,Right,"173cm / 5'8""",57kg / 126lb,"CB, CM",20,Spain,Liga F,Athletic Club,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/maite-zubieta/272127,,,,,
16793,632,2318,Kerry Abello,74,68,64,71,74,71,66,70,66,65,67,64,67,46,46,68,72,55,76,68,67,74,67,72,77,76,68,73,64,68,75,70,69,74,60,68,LB,3,2,Left,"163cm / 5'4""",56kg / 123lb,CDM,24,United States,NWSL,Orlando Pride,Anticipate,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kerry-abello/267519,,,,,
16794,633,2318,Marie-Yasmine Alidou,74,73,73,72,74,42,62,74,72,71,78,70,68,65,74,72,66,65,78,69,60,75,69,74,66,77,69,38,78,34,43,36,81,62,62,59,CAM,5,3,Right,"160cm / 5'3""",65kg / 143lb,"LW, ST",29,Canada,Liga Portugal Feminino,SL Benfica,Power Header,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/marie-yasmine-alidou/267529,,,,,
16795,634,2318,Andrea Álvarez,74,74,77,63,74,41,69,75,73,79,80,70,80,72,65,61,59,68,70,51,69,75,69,67,66,77,71,34,68,32,44,42,76,75,69,62,ST,3,2,Right,"165cm / 5'5""",55kg / 121lb,,21,Guatemala,Liga F,SD Eibar,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/andrea-alvarez/275589,,,,,
16796,635,2318,Bernadette Amani,74,64,47,68,70,74,71,68,60,69,42,65,35,51,45,72,66,47,72,71,45,66,79,72,75,72,71,69,51,80,80,75,71,72,79,51,CDM,3,2,Right,"164cm / 5'5""",60kg / 132lb,CM,27,Côte d'Ivoire,Liga F,SD Eibar,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/bernadette-amani/276519,,,,,
16797,636,2318,Amira Arfaoui,74,78,70,71,76,50,67,82,75,80,74,65,68,70,61,70,70,62,78,62,62,77,76,72,77,78,65,45,63,44,53,54,77,66,66,69,ST,3,3,Right,"160cm / 5'3""",56kg / 123lb,LM,25,Switzerland,GPFBL,SV Werder Bremen,Technical,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/amira-arfaoui/264907,,,,,
16798,637,2318,Dorian Bailey,74,73,63,70,72,71,76,74,73,64,61,67,65,59,51,69,61,57,77,75,52,70,57,75,73,79,81,72,57,70,75,74,75,83,75,68,CM,3,3,Right,"160cm / 5'3""",56kg / 123lb,,27,United States,NWSL,Bay FC,"Press Proven, Tiki Taka",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/dorian-bailey/267250,,,,,
16799,638,2318,Maike Berentzen,74,68,65,74,71,69,73,68,68,76,66,69,63,48,55,73,74,69,77,75,62,69,70,69,76,74,70,73,54,74,67,69,71,74,77,60,LM,2,3,Left,"170cm / 5'7""",63kg / 139lb,"RM, LW",27,Germany,GPFBL,SGS Essen,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/maike-berentzen/265049,,,,,
16800,639,2318,Croix Bethune,74,71,71,71,75,55,60,74,68,75,74,72,68,54,55,72,70,66,72,70,66,77,75,69,74,77,56,67,50,50,54,52,65,67,60,50,CAM,4,4,Left,"160cm / 5'3""",56kg / 123lb,,23,United States,NWSL,Washington Spirit,"Flair, Incisive Pass, Technical",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/croix-bethune/279812,,,,,
16801,640,2318,Michelle Betos,74,73,74,70,75,38,74,37,40,10,8,53,11,7,18,32,14,13,27,24,11,11,47,53,69,14,39,8,14,16,13,11,61,34,62,21,GK,2,1,Right,"173cm / 5'8""",64kg / 141lb,,36,United States,NWSL,NJ/NY Gotham,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/michelle-betos/267348,73.0,74.0,70.0,74.0,75.0
16802,641,2318,Gemma Bonner,74,46,47,44,58,76,74,41,50,39,48,57,43,22,49,41,27,24,63,38,27,51,48,59,77,68,64,74,68,83,74,69,72,51,87,71,CB,4,2,Right,"178cm / 5'10""",67kg / 148lb,,33,England,Barclays WSL,Liverpool,Aerial,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/gemma-bonner/227243,,,,,
16803,642,2318,Michaela Brandenburg,74,65,53,67,64,74,76,66,65,57,52,61,48,34,60,66,61,50,71,73,59,60,59,73,72,70,64,73,73,78,72,73,81,72,79,73,CB,2,2,Right,"169cm / 5'7""",60kg / 132lb,RB,26,Germany,GPFBL,SV Werder Bremen,Long Ball Pass,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/michaela-brandenburg/265166,,,,,
16804,643,2318,Belle Briede,74,48,67,69,74,67,59,50,47,74,66,67,73,53,62,77,51,64,76,70,55,73,73,69,76,77,76,73,54,65,70,65,52,74,50,63,CM,3,3,Right,"168cm / 5'6""",59kg / 130lb,CAM,25,United States,NWSL,Houston Dash,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/belle-briede/267379,,,,,
16805,644,2318,Courtney Brosnan,74,70,71,66,77,41,75,42,40,13,8,50,14,9,23,46,13,16,30,35,17,19,38,53,76,25,42,9,7,10,11,12,65,25,72,21,GK,3,1,Right,"175cm / 5'9""",73kg / 161lb,,28,Republic of Ireland,Barclays WSL,Everton,"Deflector, Far Throw",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/courtney-brosnan/265331,70.0,71.0,66.0,75.0,77.0
16806,645,2318,Jody Brown,74,76,69,67,73,43,60,75,77,79,76,66,64,54,52,74,72,45,65,66,49,71,78,83,73,73,70,21,63,22,66,65,70,78,58,39,RM,4,3,Left,"163cm / 5'4""",57kg / 126lb,"LM, RW",22,Jamaica,Liga Portugal Feminino,SL Benfica,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jody-brown/246223,,,,,
16807,646,2318,Laurie Cance,74,75,69,74,74,56,74,73,77,74,70,68,68,69,71,79,69,71,76,71,65,74,71,76,73,75,72,58,51,53,63,49,67,89,66,77,CM,4,3,Right,"168cm / 5'6""",65kg / 143lb,CAM,29,France,Arkema PL,Havre AC,"Anticipate, Block, Bruiser, Incisive Pass, Relentless",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/laurie-cance/268640,,,,,
16808,647,2318,Cindy Caputo,74,76,74,70,76,45,67,74,77,75,77,72,73,64,70,65,69,70,75,62,75,77,69,70,69,79,72,46,57,42,45,38,72,72,69,52,LM,3,4,Left,"168cm / 5'6""",57kg / 126lb,"RM, LW",25,France,Arkema PL,AS Saint Étienne,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/cindy-caputo/265968,,,,,
16809,648,2318,Lice Chamorro,74,82,74,66,70,48,85,81,82,75,75,75,75,59,80,65,60,70,75,50,77,62,80,82,69,77,60,45,70,50,45,35,87,84,84,89,ST,4,3,Right,"172cm / 5'8""",59kg / 130lb,,25,Paraguay,Liga F,RCD Espanyol,"Finesse Shot, Press Proven",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lice-chamorro/272266,,,,,
16810,649,2318,Kenza Chapelle,74,60,76,62,72,34,61,54,65,78,78,75,75,68,62,57,53,69,74,49,58,71,57,74,73,80,60,25,74,29,34,26,72,63,67,42,ST,3,3,Right,"165cm / 5'5""",59kg / 130lb,CAM,22,Morocco,Arkema PL,Strasbourg,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kenza-chapelle/264977,,,,,
16811,650,2318,Remina Chiba,74,83,80,60,73,22,54,80,85,77,83,79,78,76,65,62,43,66,70,56,52,72,82,86,69,73,60,20,58,18,19,15,70,66,58,27,ST,4,3,Right,"162cm / 5'4""",57kg / 126lb,,25,Japan,GPFBL,Frankfurt,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/remina-chiba/275904,,,,,
16812,651,2318,Silke Demeyere,74,67,67,72,77,71,65,66,67,67,65,75,70,51,63,70,72,68,73,71,72,77,81,89,72,74,72,75,60,72,72,68,60,84,49,83,LB,3,3,Left,"158cm / 5'2""",48kg / 106lb,CM,32,Belgium,Arkema PL,Havre AC,"Block, Relentless",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/silke-demeyere/270612,,,,,
16813,652,2318,Mariam Diakité,74,61,51,52,51,76,66,49,70,40,37,86,55,34,54,39,35,66,69,51,41,44,35,64,71,58,66,71,76,76,78,76,73,50,69,77,CB,3,2,Right,"169cm / 5'7""",61kg / 134lb,,29,Côte d'Ivoire,Arkema PL,FC Fleury 91,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mariam-diakite/268988,,,,,
